Id_cliente;Zona;País;Tipo de producto;Canal de venta;Prioridad;Fecha_pedido;Id_pedido;Fecha envío;Telefono;Email;Unidades; Precio Unitario ; Coste unitario ; Importe venta total ; Importe Coste total 
C7318;NA;Turkey;Ropa;Offline;Alta;14/03/2021;731806886;28/04/2021;3047332668;patrickcampbell@example.net;6775;109,28 €;35,84 €;740.372,00 €;242.816,00 €
C5246;NA;New Zealand;Verduras;Offline;Crítica;12/04/2022;524612033;1/05/2022;3149216254;brooksphilip@example.org;3213;154,06 €;90,93 €;494.994,78 €;292.158,09 €
C4180;NA;Lebanon;Cereales;Offline;Alta;27/01/2022;418010747;7/02/2022;3171309331;wcraig;7524;205,70 €;117,11 €;1.547.686,80 €;881.135,64 €
C7183;NA;Luxembourg;Ropa;Online;Baja;26/09/2020;718301856;12/11/2020;3048919828;sabrinareeves@example.org;336;109,28 €;35,84 €;36.718,08 €;12.042,24 €
C4520;NA;Togo;Ropa;Online;Media;7/09/2021;452096688;18/09/2021;;matthewbarnes@example.net;4311;109,28 €;35,84 €;471.106,08 €;154.506,24 €
C5163;NA;Hungary;Cuidado personal;Offline;Alta;31/07/2021;516319072;31/08/2021;3164730476;allisonjackson@example.net;9142;81,73 €;56,67 €;747.175,66 €;518.077,14 €
C5282;NA;Lithuania;Doméstico;Online;Baja;10/05/2020;528205335;24/06/2020;3051137241;andrew60@example.com;6551;668,27 €;502,54 €;4.377.836,77 €;3.292.139,54 €
C1753;NA;Bangladesh;Material de oficina;Offline;Media;19/08/2022;175304305;18/09/2022;3018910149;smckee@example.com;5294;651,21 €;524,96 €;3.447.505,74 €;2.779.138,24 €
C5654;NA;China;Bebida;Online;Baja;28/12/2021;565477311;22/01/2022;3176727503;walkercynthia@example.org;6157;47,45 €;31,79 €;292.149,65 €;195.731,03 €
C1768;NA;Equatorial Guinea;Cárnicos;Offline;Media;5/06/2022;-176898181;16/06/2022;3165701287;;6958;421,89 €;364,69 €;2.935.510,62 €;2.537.513,02 €
C7080;NA;Belgium;Cereales;Offline;Media;14/08/2022;708053243;12/09/2022;3111207237;;7544;205,70 €;117,11 €;1.551.800,80 €;883.477,84 €
C3277;NA;Turkey;Snacks;Online;Alta;20/03/2020;327741324;29/03/2020;3185479590;;4796;152,58 €;97,44 €;731.773,68 €;467.322,24 €
C4250;NA;Indonesia;Cuidado personal;Offline;Media;7/11/2021;425073754;22/12/2021;3189727524;;7625;81,73 €;56,67 €;623.191,25 €;432.108,75 €
C6594;NA;Russia;Frutas;Online;Baja;8/09/2021;659474360;25/09/2021;3024554561;;1973;9,33 €;6,92 €;18.408,09 €;13.653,16 €
C3106;NA;Armenia;Cárnicos;Online;Media;5/01/2020;310679471;27/01/2020;3189574031;michellecox@example.com;5814;421,89 €;364,69 €;2.452.868,46 €;2.120.307,66 €
C5287;NA;Belize;Cosméticos;Online;Crítica;19/10/2021;528737914;1/12/2021;3052700070;dking@example.net;4153;437,20 €;263,33 €;1.815.691,60 €;1.093.609,49 €
C2840;NA;Finland;Snacks;Offline;Alta;30/12/2020;284011018;25/01/2021;3181193039;heather21@example.org;4026;152,58 €;97,44 €;614.287,08 €;392.293,44 €
C4171;NA;Samoa ;Alimento infantil;Offline;Baja;14/12/2021;417172610;19/12/2021;3138114193;iewing@example.com;9501;255,28 €;159,42 €;2.425.415,28 €;1.514.649,42 €
C4892;NA;The Gambia;Cosméticos;Offline;Crítica;4/11/2020;489209020;5/12/2020;3101828177;cindy89@example.net;6675;437,20 €;263,33 €;2.918.310,00 €;1.757.727,75 €
C1314;NA;Greece;Doméstico;Online;Baja;25/05/2021;131419074;3/07/2021;3001279869;michaelparker@example.org;8679;668,27 €;502,54 €;5.799.915,33 €;4.361.544,66 €
C3954;NA;Finland;Bebida;Online;Crítica;7/01/2022;395414102;4/02/2022;3018652383;ibrewer@example.org;674;47,45 €;31,79 €;31.981,30 €;21.426,46 €
C6031;NA;Trinidad and Tobago;Cereales;Offline;Baja;5/02/2020;603117930;12/03/2020;3136092612;yorkdeborah@example.net;4853;205,70 €;117,11 €;998.262,10 €;568.334,83 €
C5967;NA;Vietnam;Frutas;Online;Baja;27/12/2021;-596766889;11/01/2022;3046355127;randyrivers@example.org;5439;9,33 €;6,92 €;50.745,87 €;37.637,88 €
C2889;NA;Indonesia;Cuidado personal;Offline;Media;6/08/2021;288909804;10/08/2021;3043240214;ronaldbrooks@example.com;3686;81,73 €;56,67 €;301.256,78 €;208.885,62 €
C1124;NA;Norway;Cereales;Online;Media;16/10/2021;112408006;23/10/2021;3029904603;bakerelizabeth@example.com;2882;205,70 €;117,11 €;592.827,40 €;337.511,02 €
C5704;NA;Zimbabwe;Cuidado personal;Offline;3;27/07/2021;570435321;11/08/2021;3126632112;adambaker@example.net;3343;81,73 €;56,67 €;273.223,39 €;189.447,81 €
C8864;NA;Namibia;Alimento infantil;Online;Crítica;28/04/2020;886478078;29/05/2020;3041198650;deanna35@example.com;7418;255,28 €;159,42 €;1.893.667,04 €;1.182.577,56 €
C3543;NA;Tonga;Cereales;Online;Alta;17/02/2022;354335105;7/04/2022;3045882056;ncox@example.org;4487;205,70 €;117,11 €;922.975,90 €;525.472,57 €
C5881;NA;Malaysia;Cárnicos;Online;Crítica;18/01/2020;588117730;11/02/2020;3178057568;wjohnson@example.net;5960;421,89 €;364,69 €;2.514.464,40 €;2.173.552,40 €
C5722;NA;Egypt;Bebida;Online;Crítica;21/05/2020;572249782;21/05/2020;3017713059;kylebenson@example.com;282;47,45 €;31,79 €;13.380,90 €;8.964,78 €
C7114;NA;Saudi Arabia;Doméstico;Offline;Baja;16/04/2021;711467587;23/05/2021;3137011763;leematthew@example.com;7924;668,27 €;502,54 €;5.295.371,48 €;3.982.126,96 €
C5808;NA;Panama;Material de oficina;Online;Crítica;26/09/2022;580819976;24/10/2022;3057407593;pamela13@example.org;6393;651,21 €;524,96 €;4.163.185,53 €;3.356.069,28 €
C2756;NA;Haiti;Material de oficina;Online;Media;27/03/2022;275668275;30/04/2022;3003005948;warnershannon@example.org;5223;651,21 €;524,96 €;3.401.269,83 €;2.741.866,08 €
C8616;NA;Mauritania;Cereales;Offline;Alta;30/12/2021;861686313;30/12/2021;;fweber@example.org;983;205,70 €;117,11 €;202.203,10 €;115.119,13 €
C3248;NA;The Gambia;Cárnicos;Offline;Crítica;8/10/2021;324860417;18/11/2021;3017970976;lucasamanda@example.org;2271;421,89 €;364,69 €;958.112,19 €;828.210,99 €
C3214;NA;Ireland;Snacks;Offline;Crítica;12/04/2020;321489417;13/04/2020;3178219238;david94@example.com;4718;152,58 €;97,44 €;719.872,44 €;459.721,92 €
C3281;NA;San Marino;Cosméticos;Online;Baja;14/05/2022;328184640;29/06/2022;;cynthiagordon@example.net;5983;437,20 €;263,33 €;2.615.767,60 €;1.575.503,39 €
C7918;NA;United Arab Emirates;Material de oficina;Offline;Baja;30/05/2020;791869914;22/06/2020;3184456270;hrodriguez@example.net;760;651,21 €;524,96 €;494.919,60 €;398.969,60 €
C8797;NA;Mauritania;Cuidado personal;Online;Media;28/06/2021;879781568;17/08/2021;3105562559;aprilwerner@example.com;5771;81,73 €;56,67 €;471.663,83 €;327.042,57 €
C7294;NA;Nicaragua;Cárnicos;Offline;Crítica;19/03/2020;729468429;13/04/2020;3007350714;bsmith@example.com;4773;421,89 €;364,69 €;2.013.680,97 €;1.740.665,37 €
C9987;NA;Malaysia;Ropa;Offline;Alta;5/03/2020;998791825;21/03/2020;3169321655;williamsreginald@example.net;3551;109,28 €;35,84 €;388.053,28 €;127.267,84 €
C6159;NA;Zambia;Cosméticos;Online;Alta;30/01/2021;615925586;25/02/2021;;vegaamy@example.org;4923;437,20 €;263,33 €;2.152.335,60 €;1.296.373,59 €
C8293;NA;Malawi;Frutas;Online;Baja;7/03/2020;829356038;29/03/2020;3145659935;jennifercarter@example.net;3737;9,33 €;6,92 €;34.866,21 €;25.860,04 €
C2578;NA;Lesotho;Cuidado personal;Offline;Alta;9/04/2022;257882010;17/04/2022;3155390233;josephklein@example.org;1872;81,73 €;56,67 €;152.998,56 €;106.086,24 €
;NA;Malawi;Cárnicos;Offline;Baja;11/02/2021;740614831;15/02/2021;3112550561;singletoncandice@example.com;3241;421,89 €;364,69 €;1.367.345,49 €;1.181.960,29 €
C5869;NA;Iraq;Cárnicos;Offline;Crítica;19/11/2020;586978328;6/12/2020;3135242110;davidkerr@example.net;8786;421,89 €;364,69 €;3.706.725,54 €;3.204.166,34 €
C4267;NA;Turkmenistan;Doméstico;Offline;Media;9/06/2020;426708829;25/06/2020;3142198674;sarah37@example.net;1480;668,27 €;502,54 €;989.039,60 €;743.759,20 €
C9598;NA;United Arab Emirates;Material de oficina;Offline;Baja;19/06/2020;959855163;28/06/2020;3051562551;ushepherd@example.org;1328;651,21 €;524,96 €;864.806,88 €;697.146,88 €
C7067;NA;Maldives;Doméstico;Online;Alta;20/01/2022;706778657;7/02/2022;3041668448;nathanchan@example.com;366;668,27 €;502,54 €;244.586,82 €;183.929,64 €
C9581;NA;Romania;Doméstico;Online;Crítica;29/05/2022;958153140;1/06/2022;3172640656;destinyking@example.net;7661;668,27 €;502,54 €;5.119.616,47 €;3.849.958,94 €
C8249;NA;Lebanon;Cosméticos;Offline;Crítica;28/12/2021;824964940;5/02/2022;3107912439;jallen@example.net;4313;437,20 €;263,33 €;1.885.643,60 €;1.135.742,29 €
C3885;NA;Portugal;Cosméticos;Online;Alta;30/03/2020;388512885;3/05/2020;3118319094;deanarnold@example.com;8451;437,20 €;263,33 €;3.694.777,20 €;2.225.401,83 €
C2504;NA;Bosnia and Herzegovina;Material de oficina;Offline;Crítica;22/09/2022;250408303;7/10/2022;3176890936;tmoore@example.com;236;651,21 €;524,96 €;153.685,56 €;123.890,56 €
C1825;NA;Iraq;Snacks;Offline;Crítica;10/07/2022;182575023;24/08/2022;3029476456;morrowwilliam@example.net;6861;152,58 €;97,44 €;1.046.851,38 €;668.535,84 €
C4772;NA;Moldova ;Ropa;Offline;Crítica;18/09/2021;477249372;6/11/2021;3117452630;vegajulie@example.net;7549;109,28 €;35,84 €;824.954,72 €;270.556,16 €
C5969;NA;Liberia;Cereales;Offline;Alta;6/05/2021;596980178;17/06/2021;3103734016;markskenneth@example.net;8556;205,70 €;117,11 €;1.759.969,20 €;1.001.993,16 €
C5246;NA;Sudan;Alimento infantil;Online;Baja;1/01/2020;524628770;3/01/2020;3018851860;todd21@example.org;8166;255,28 €;159,42 €;2.084.616,48 €;1.301.823,72 €
C3133;NA;Democratic Republic of the Congo;Cosméticos;Online;Media;18/12/2020;313368976;2/02/2021;3165167562;petersondavid@example.com;1698;437,20 €;263,33 €;742.365,60 €;447.134,34 €
C5366;NA;Morocco;Snacks;Offline;Media;13/03/2022;536687123;15/03/2022;3137338644;jmcdonald@example.net;6501;152,58 €;97,44 €;991.922,58 €;633.457,44 €
C9383;NA;Saint Vincent and the Grenadines;Frutas;Online;Media;20/08/2020;938382041;29/09/2020;3022602762;nduncan@example.com;6954;9,33 €;6,92 €;64.880,82 €;48.121,68 €
C8825;NA;Pakistan;Doméstico;Offline;Baja;12/03/2022;882565057;19/04/2022;3156673311;sanchezjeremiah@example.net;9468;668,27 €;502,54 €;6.327.180,36 €;4.758.048,72 €
C7036;NA;Sweden;Cereales;Online;Alta;27/04/2020;703659999;14/05/2020;3183874684;riddlecrystal@example.org;7485;205,70 €;117,11 €;1.539.664,50 €;876.568,35 €
C3564;NA;Palau;Cuidado personal;Online;Crítica;24/04/2020;356403195;3/05/2020;3167830816;kkelley@example.org;6480;81,73 €;56,67 €;529.610,40 €;367.221,60 €
C7658;NA;Poland;Cereales;Offline;Crítica;15/09/2020;765843474;21/10/2020;3016298679;hunter89@example.org;8958;205,70 €;117,11 €;1.842.660,60 €;1.049.071,38 €
C6773;NA;Equatorial Guinea;Cárnicos;Online;Crítica;15/06/2020;677342164;15/07/2020;3177668641;lcalderon@example.net;9453;421,89 €;364,69 €;3.988.126,17 €;3.447.414,57 €
C7065;NA;Kiribati;Doméstico;Offline;Media;30/04/2020;706573092;15/05/2020;3186771744;andrew35@example.net;9535;668,27 €;502,54 €;6.371.954,45 €;4.791.718,90 €
C1895;NA;Myanmar;Cereales;Offline;Crítica;6/07/2021;189522588;1/08/2021;3162056042;brianbenson@example.net;2800;205,70 €;117,11 €;575.960,00 €;327.908,00 €
C3324;NA;Haiti;Doméstico;Online;Crítica;18/04/2021;332489478;26/05/2021;3138037170;weberbrittany@example.net;9880;668,27 €;502,54 €;6.602.507,60 €;4.965.095,20 €
C1620;NA;Mauritius ;Snacks;Online;Media;26/03/2020;162085092;2/05/2020;3159286538;perrysheri@example.org;3435;152,58 €;97,44 €;524.112,30 €;334.706,40 €
C5752;NA;Luxembourg;Cereales;Online;Crítica;18/09/2020;575233256;5/11/2020;3027880313;pstewart@example.net;3158;205,70 €;117,11 €;649.600,60 €;369.833,38 €
C2891;NA;Tonga;Ropa;Offline;Baja;31/08/2022;-289170300;11/09/2022;3134880747;jasonbrown@example.com;773;109,28 €;35,84 €;84.473,44 €;27.704,32 €
C7914;NA;Ukraine;Verduras;Offline;Alta;16/02/2022;791445052;19/02/2022;3029870807;onewton@example.net;5033;154,06 €;90,93 €;775.383,98 €;457.650,69 €
C4899;NA;Sudan;Snacks;Online;Alta;7/04/2021;489918839;21/04/2021;3111892416;ladams@example.org;6727;152,58 €;97,44 €;1.026.405,66 €;655.478,88 €
C5627;NA;France;Doméstico;Online;Baja;19/03/2021;562765491;11/04/2021;3008810342;joseph15@example.net;3669;668,27 €;502,54 €;2.451.882,63 €;1.843.819,26 €
C9084;NA;Laos;Ropa;Offline;Media;25/08/2020;908471333;16/09/2020;3101317727;bli@example.org;5711;109,28 €;35,84 €;624.098,08 €;204.682,24 €
C5958;NA;Dominica;Cosméticos;Online;Crítica;31/01/2020;595835196;12/03/2020;3119790263;moyerpaige;9730;437,20 €;263,33 €;4.253.956,00 €;2.562.200,90 €
C1139;NA;Estonia;Snacks;Offline;Alta;3/06/2020;113968408;26/06/2020;3029204419;butlerchristine@example.net;4639;152,58 €;97,44 €;707.818,62 €;452.024,16 €
C9222;NA;Afghanistan;Cuidado personal;Offline;Crítica;23/07/2021;922294795;11/09/2021;30251;uburgess@example.net;6380;81,73 €;56,67 €;521.437,40 €;361.554,60 €
C5005;NA;Eritrea;Frutas;Online;Crítica;29/11/2020;500550687;16/12/2020;3047524327;brian57@example.net;2926;9,33 €;6,92 €;27.299,58 €;20.247,92 €
C8987;NA;Oman;Cárnicos;Online;Alta;8/08/2020;898784911;15/08/2020;3188611010;ronaldwilliams@example.net;9283;421,89 €;364,69 €;3.916.404,87 €;3.385.417,27 €
C1873;NA;Cuba;Snacks;Offline;Media;18/04/2020;187358796;6/05/2020;3005292871;eric78@example.org;2486;152,58 €;97,44 €;379.313,88 €;242.235,84 €
C1069;NA;Oman;Cereales;Offline;Crítica;23/06/2021;106946170;27/07/2021;3182569571;grobles@example.net;6603;205,70 €;117,11 €;1.358.237,10 €;773.277,33 €
C2185;NA;Luxembourg;Material de oficina;Offline;Alta;29/04/2020;218533360;2/05/2020;3042765327;cheryl64@example.net;7733;651,21 €;524,96 €;5.035.806,93 €;4.059.515,68 €
C1534;NA;Namibia;Material de oficina;Offline;Baja;27/07/2020;153419196;7/08/2020;3172271670;woodmarcia@example.org;9004;651,21 €;524,96 €;5.863.494,84 €;4.726.739,84 €
C9632;NA;India;Frutas;Online;Alta;12/08/2020;963215005;21/08/2020;3172009634;xblanchard@example.net;5580;9,33 €;6,92 €;52.061,40 €;38.613,60 €
C1698;NA;Palau;Verduras;Offline;Alta;14/09/2020;169844615;19/10/2020;3128201657;phillip54@example.com;9651;154,06 €;90,93 €;1.486.833,06 €;877.565,43 €
C3155;NA;Serbia;Cuidado personal;Online;Alta;26/06/2021;315544354;4/08/2021;3019518665;nmccann@example.org;5441;81,73 €;56,67 €;444.692,93 €;308.341,47 €
C4128;NA;Mauritania;Verduras;Offline;Crítica;26/07/2022;412863051;5/08/2022;3129423295;alicia71@example.com;4206;154,06 €;90,93 €;647.976,36 €;382.451,58 €
C8946;NA;Maldives;Frutas;Offline;Alta;10/02/2021;894662034;13/02/2021;3119229684;sharon33@example.org;9232;9,33 €;6,92 €;86.134,56 €;63.885,44 €
C4641;NA;Liberia;Cuidado personal;Offline;Crítica;31/10/2021;464115130;9/11/2021;3161150327;thanna@example.net;836;81,73 €;56,67 €;68.326,28 €;47.376,12 €
C1447;NA;Greece;Bebida;Online;Media;4/04/2021;144708669;5/05/2021;3112510483;turnerfernando@example.com;1366;47,45 €;31,79 €;64.816,70 €;43.425,14 €
C1302;NA;Dominica;Frutas;Offline;Baja;11/08/2020;130241477;23/08/2020;3172780036;crosbyangela@example.org;202;9,33 €;6,92 €;1.884,66 €;1.397,84 €
C2348;NA;Vietnam;Cereales;Offline;Crítica;10/07/2021;234824883;19/07/2021;3121402226;gnavarro@example.org;8756;205,70 €;117,11 €;1.801.109,20 €;1.025.415,16 €
C3428;NA;Sri Lanka;Cereales;Offline;Alta;24/09/2021;342882716;9/10/2021;3018893071;hallpatricia@example.com;5470;205,70 €;117,11 €;1.125.179,00 €;640.591,70 €
C8591;NA;Portugal;Doméstico;Offline;Media;28/03/2022;859151303;6/05/2022;3129602989;mcintoshrobert@example.org;818;668,27 €;502,54 €;546.644,86 €;411.077,72 €
C4586;NA;United States of America;Cárnicos;Offline;Crítica;26/02/2020;458679473;22/03/2020;3102497292;robersontara@example.net;2304;421,89 €;364,69 €;972.034,56 €;840.245,76 €
C1368;NA;Jamaica;Snacks;Online;Crítica;30/07/2021;136828553;2/09/2021;3023610727;mjones@example.com;9464;152,58 €;97,44 €;1.444.017,12 €;922.172,16 €
C9592;NA;Cyprus;Alimento infantil;Online;Alta;19/02/2020;959272372;1/03/2020;3028315999;wcurry@example.net;8867;255,28 €;159,42 €;2.263.567,76 €;1.413.577,14 €
C9119;NA;Iran;Cereales;Offline;Media;18/04/2021;911997258;7/05/2021;3168121868;hnorman@example.org;9110;205,70 €;117,11 €;1.873.927,00 €;1.066.872,10 €
C7513;NA;Sri Lanka;Verduras;Offline;Crítica;4/12/2020;751302039;10/12/2020;3159491515;carla97;5824;154,06 €;90,93 €;897.245,44 €;529.576,32 €
C8537;NA;East Timor;Snacks;Online;Media;2/01/2021;853798043;5/02/2021;3118183201;emily15@example.org;6669;152,58 €;97,44 €;1.017.556,02 €;649.827,36 €
C7664;NA;Niger;Cárnicos;Online;Crítica;29/06/2022;766409099;3/07/2022;3108323282;washingtonkristi@example.net;6338;421,89 €;364,69 €;2.673.938,82 €;2.311.405,22 €
C5563;NA;Australia;Frutas;Online;Media;10/01/2021;556371533;9/02/2021;3155355253;fsmith@example.net;1555;9,33 €;6,92 €;14.508,15 €;10.760,60 €
C3612;NA;Botswana;Alimento infantil;Online;Media;29/08/2022;361234176;11/09/2022;3113985956;nbrown@example.net;6075;255,28 €;159,42 €;1.550.826,00 €;968.476,50 €
C8388;NA;Portugal;Frutas;Online;Media;27/05/2022;838858354;16/06/2022;3186504868;slara@example.com;5683;9,33 €;6,92 €;53.022,39 €;39.326,36 €
C9174;NA;South Korea;Bebida;Offline;Alta;26/10/2022;917417895;28/10/2022;3185861772;garrettjeffrey@example.org;3197;47,45 €;31,79 €;151.697,65 €;101.632,63 €
C9453;NA;Philippines;Cárnicos;Offline;Media;28/02/2021;945399129;29/03/2021;3182087684;carterjacob@example.org;3466;421,89 €;364,69 €;1.462.270,74 €;1.264.015,54 €
C4416;NA;Saint Vincent and the Grenadines;Cárnicos;Offline;Baja;23/03/2022;441600883;27/03/2022;3183856998;michael73@example.org;8369;421,89 €;364,69 €;3.530.797,41 €;3.052.090,61 €
C3451;NA;Panama;Verduras;Online;Crítica;20/08/2022;345134484;7/10/2022;3012571924;webbrose@example.com;1818;154,06 €;90,93 €;280.081,08 €;165.310,74 €
C7654;NA;Italy;Cárnicos;Offline;Crítica;4/11/2020;765423762;18/11/2020;3139711977;patrickflores@example.net;4756;421,89 €;364,69 €;2.006.508,84 €;1.734.465,64 €
C5322;NA;Tajikistan;Alimento infantil;Offline;Media;6/06/2021;532205045;1/07/2021;3156704089;mark60@example.com;154;255,28 €;159,42 €;39.313,12 €;24.550,68 €
C3455;NA;Montenegro;Verduras;Online;Media;21/03/2022;345527160;28/04/2022;3015491719;christopher10@example.com;8020;154,06 €;90,93 €;1.235.561,20 €;729.258,60 €
C5257;NA;Sao Tome and Principe;Verduras;Online;Crítica;10/06/2021;525751435;5/07/2021;3143731912;gguerra@example.net;388;154,06 €;90,93 €;59.775,28 €;35.280,84 €
C5635;NA;Somalia;Verduras;Online;Baja;8/01/2022;563551700;24/02/2022;3042670011;jacobbullock@example.org;6326;154,06 €;90,93 €;974.583,56 €;575.223,18 €
C4699;NA;Italy;Alimento infantil;Offline;Baja;25/07/2021;469914281;18/08/2021;3183432426;michael23@example.com;6933;255,28 €;159,42 €;1.769.856,24 €;1.105.258,86 €
C3261;NA;Poland;Cárnicos;Online;Alta;14/05/2022;326138007;4/06/2022;3057675055;linda78@example.com;339;421,89 €;364,69 €;143.020,71 €;123.629,91 €
C7338;NA;Ukraine;Material de oficina;Offline;Crítica;29/05/2021;733834207;9/06/2021;3051738029;michael11@example.org;6704;651,21 €;524,96 €;4.365.711,84 €;3.519.331,84 €
C5649;NA;Cambodia;Doméstico;Online;Crítica;12/05/2020;564926707;19/05/2020;3183768459;susanfuentes@example.org;3221;668,27 €;502,54 €;2.152.497,67 €;1.618.681,34 €
C1116;NA;Bosnia and Herzegovina;Ropa;Offline;Crítica;19/04/2021;-111651837;25/05/2021;3059743082;douglasnelson@example.org;9115;109,28 €;35,84 €;996.087,20 €;326.681,60 €
C6365;NA;Philippines;Verduras;Online;Media;28/05/2022;636558425;8/06/2022;3116910024;nichole89@example.net;639;154,06 €;90,93 €;98.444,34 €;58.104,27 €
C3225;NA;Japan;Snacks;Offline;Alta;9/04/2022;322507798;21/04/2022;3024445349;jonathan50@example.net;6079;152,58 €;97,44 €;927.533,82 €;592.337,76 €
C1226;NA;Turkmenistan;Ropa;Offline;Alta;25/04/2021;122673785;29/04/2021;3009753264;taylortaylor@example.net;754;109,28 €;35,84 €;82.397,12 €;27.023,36 €
C6105;NA;Andorra;Verduras;Offline;Media;12/05/2020;610542714;29/05/2020;3055588466;justinwolfe@example.com;2012;154,06 €;90,93 €;309.968,72 €;182.951,16 €
C6299;NA;Kenya;Alimento infantil;Online;Baja;23/01/2022;629913413;9/02/2022;3173282628;albertlawson@example.org;4232;255,28 €;159,42 €;1.080.344,96 €;674.665,44 €
C4448;NA;Mozambique;Ropa;Online;Alta;24/11/2020;444897210;1/01/2021;3152145847;bakerholly@example.org;3826;109,28 €;35,84 €;418.105,28 €;137.123,84 €
C3899;NA;Solomon Islands;Snacks;Offline;Alta;3/10/2021;389917933;18/11/2021;3145203265;veronica89@example.org;4236;152,58 €;97,44 €;646.328,88 €;412.755,84 €
C4197;NA;Democratic Republic of the Congo;Cosméticos;Online;Alta;7/05/2021;419711911;1/06/2021;3177276522;bridgesstephanie@example.net;936;437,20 €;263,33 €;409.219,20 €;246.476,88 €
C5593;NA;Uganda;Ropa;Offline;Baja;27/01/2021;559327971;15/03/2021;3009580215;adamross@example.net;6431;109,28 €;35,84 €;702.779,68 €;230.487,04 €
C4541;NA;Albania;Material de oficina;Online;Alta;29/09/2022;454127442;12/11/2022;3029156729;perrykim@example.net;5257;651,21 €;524,96 €;3.423.410,97 €;2.759.714,72 €
C7197;NA;Samoa ;Cereales;Online;Crítica;1/06/2021;719784152;11/07/2021;3187842145;tara65@example.org;8981;205,70 €;117,11 €;1.847.391,70 €;1.051.764,91 €
C6922;NA;Indonesia;Verduras;Online;Alta;16/02/2021;692284429;7/03/2021;3118709312;thomasmonica@example.org;1201;154,06 €;90,93 €;185.026,06 €;109.206,93 €
C6779;NA;South Africa;Snacks;Offline;Baja;12/01/2022;677927100;18/01/2022;3123652374;fwest@example.org;2549;152,58 €;97,44 €;388.926,42 €;248.374,56 €
C6033;NA;Malawi;Cereales;Online;Baja;27/10/2021;603323495;6/12/2021;3041377785;robert39@example.com;5684;205,70 €;117,11 €;1.169.198,80 €;665.653,24 €
C4653;NA;United Kingdom;Ropa;Online;Baja;11/01/2020;465397441;23/02/2020;3119705578;jasonlewis@example.net;300;109,28 €;35,84 €;32.784,00 €;10.752,00 €
C7813;NA;Jamaica;Alimento infantil;Online;Alta;17/04/2022;781385266;22/04/2022;3174990669;monicastanley@example.net;8119;255,28 €;159,42 €;2.072.618,32 €;1.294.330,98 €
C3388;NA;Nepal;Material de oficina;Offline;Media;21/10/2021;338835799;26/10/2021;3005585311;millerelizabeth@example.com;7898;651,21 €;524,96 €;5.143.256,58 €;4.146.134,08 €
C2456;NA;Mali;Alimento infantil;Online;Crítica;20/09/2020;245610368;22/10/2020;3181478767;tonya92@example.org;421;255,28 €;159,42 €;107.472,88 €;67.115,82 €
C7798;NA;China;Alimento infantil;Online;Alta;7/03/2020;779882800;21/03/2020;3055089410;antonioblair@example.net;3506;255,28 €;159,42 €;895.011,68 €;558.926,52 €
C9401;NA;Togo;Cuidado personal;Online;Baja;19/09/2021;940139424;2/11/2021;3138431113;anthonycarroll@example.com;7002;81,73 €;56,67 €;572.273,46 €;396.803,34 €
C6951;NA;Solomon Islands;Doméstico;Offline;Alta;16/02/2020;695179069;16/02/2020;3125761789;qfields@example.net;7790;668,27 €;502,54 €;5.205.823,30 €;3.914.786,60 €
C5341;NA;Central African Republic;Frutas;Offline;Crítica;12/01/2022;534113061;10/02/2022;3107346204;shannonmichael@example.com;4779;9,33 €;6,92 €;44.588,07 €;33.070,68 €
C1163;NA;Swaziland;Cosméticos;Online;Baja;10/08/2021;116365230;20/08/2021;3017140708;kelly85@example.org;3912;437,20 €;263,33 €;1.710.326,40 €;1.030.146,96 €
C5216;NA;United Arab Emirates;Cereales;Online;Media;28/12/2021;521671903;6/02/2022;30;lmccoy@example.com;3164;205,70 €;117,11 €;650.834,80 €;370.536,04 €
C2000;NA;Fiji;Bebida;Offline;Baja;12/06/2022;-200081908;12/06/2022;3058031439;royheather@example.org;7538;47,45 €;31,79 €;357.678,10 €;239.633,02 €
C8219;NA;Swaziland;Cosméticos;Offline;Crítica;19/08/2022;821956574;27/09/2022;3056182713;frostdylan@example.org;4071;437,20 €;263,33 €;1.779.841,20 €;1.072.016,43 €
C5279;NA;Vatican City;Verduras;Offline;Alta;7/03/2021;527969729;17/04/2021;3158074933;rturner@example.com;6830;154,06 €;90,93 €;1.052.229,80 €;621.051,90 €
;NA;Thailand;Bebida;Online;Baja;5/11/2022;679107701;7/11/2022;3126661468;matthew56@example.org;1915;47,45 €;31,79 €;90.866,75 €;60.877,85 €
C9066;NA;Georgia;Verduras;Online;Alta;12/10/2022;906669318;24/10/2022;3125403924;fisherchristopher@example.org;2454;154,06 €;90,93 €;378.063,24 €;223.142,22 €
C4622;NA;Guinea-Bissau;Snacks;Online;Baja;31/03/2022;462265908;19/04/2022;3133141991;oowens@example.com;3610;152,58 €;97,44 €;550.813,80 €;351.758,40 €
C4678;NA;Estonia;Snacks;Online;Baja;28/06/2021;467821300;9/07/2021;3108762956;westronald@example.org;7573;152,58 €;97,44 €;1.155.488,34 €;737.913,12 €
C7655;NA;Swaziland;Cosméticos;Offline;Alta;26/02/2021;765571820;7/04/2021;3044266107;chad54@example.org;8569;437,20 €;263,33 €;3.746.366,80 €;2.256.474,77 €
C3680;NA;Trinidad and Tobago;Cosméticos;Online;Crítica;9/11/2020;368066298;24/12/2020;3148863000;benjamin05@example.com;7852;437,20 €;263,33 €;3.432.894,40 €;2.067.667,16 €
